date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.12e.delayed	(from https://headtohealth.gov.au/search-resources?search=ReachOut)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.12f.delayed	(from https://headtohealth.gov.au/search-resources?search=Red+Nose)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.130.delayed	(from https://headtohealth.gov.au/search-resources?search=Red+Nose)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.131.delayed	(from https://headtohealth.gov.au/search-resources?search=Sands+Australia)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.132.delayed	(from https://headtohealth.gov.au/search-resources?search=Sands+Australia)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.133.delayed	(from https://headtohealth.gov.au/search-resources?search=SANE)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.134.delayed	(from https://headtohealth.gov.au/search-resources?search=SANE)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.135.delayed	(from https://headtohealth.gov.au/search-resources?search=smiling+mind)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.136.delayed	(from https://headtohealth.gov.au/search-resources?search=smiling+mind)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.137.delayed	(from https://headtohealth.gov.au/search-resources?search=This+Way+Up)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.138.delayed	(from https://headtohealth.gov.au/search-resources?search=This+Way+Up)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.139.delayed	(from https://headtohealth.gov.au/search-resources?search=tis)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.13a.delayed	(from https://headtohealth.gov.au/search-resources?search=tis)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.13b.delayed	(from https://headtohealth.gov.au/search-resources?search=Virtualpsychologist)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.13c.delayed	(from https://headtohealth.gov.au/search-resources?search=Virtualpsychologist)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.13d.delayed	(from https://headtohealth.gov.au/search-resources?search=wellways)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.13e.delayed	(from https://headtohealth.gov.au/search-resources?search=wellways)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.13f.delayed	(from https://headtohealth.gov.au/privacy-policy)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.140.delayed	(from https://headtohealth.gov.au/privacy-policy)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.141.delayed	(from https://headtohealth.gov.au/about/news-and-announcements)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.142.delayed	(from https://headtohealth.gov.au/about/news-and-announcements)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.143.delayed	(from https://headtohealth.gov.au/supporting-yourself/support-for/aboriginal-and-torres-strait-islander-peoples)
12:37:00	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.144.delayed	(from https://headtohealth.gov.au/supporting-yourself/support-for/aboriginal-and-torres-strait-islander-peoples)
12:37:04	481142/481142	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202021%2007:05:22%20GMT	https://headtohealth.gov.au/meaningful-life/what-helps-us-thrive	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/meaningful-life/what-helps-us-thrive.html	(from https://headtohealth.gov.au/supporting-yourself/support-for/aboriginal-and-torres-strait-islander-peoples)
12:37:05	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.147.delayed	(from https://headtohealth.gov.au/supporting-yourself/support-for/carers)
12:37:05	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.148.delayed	(from https://headtohealth.gov.au/supporting-yourself/support-for/carers)
12:37:05	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.149.delayed	(from https://headtohealth.gov.au/search-resources?search=cald)
12:37:05	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.14a.delayed	(from https://headtohealth.gov.au/search-resources?search=cald)
12:37:05	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.14b.delayed	(from https://headtohealth.gov.au/meaningful-life/what-helps-us-thrive)
12:37:05	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.14c.delayed	(from https://headtohealth.gov.au/meaningful-life/what-helps-us-thrive)
12:37:06	460814/460814	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202021%2007:05:24%20GMT	https://headtohealth.gov.au/supporting-yourself/seeking-support	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/supporting-yourself/seeking-support.html	(from https://headtohealth.gov.au/supporting-yourself/support-for/aboriginal-and-torres-strait-islander-peoples)
12:37:10	421181/421181	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20May%202021%2007:05:27%20GMT	https://headtohealth.gov.au/meaningful-life/connectedness	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/meaningful-life/connectedness.14d.delayed	(from https://headtohealth.gov.au/meaningful-life/what-helps-us-thrive)
12:37:11	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.14f.delayed	(from https://headtohealth.gov.au/supporting-yourself/seeking-support)
12:37:12	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.150.delayed	(from https://headtohealth.gov.au/supporting-yourself/seeking-support)
12:37:12	439971/439971	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202021%2007:05:30%20GMT	https://headtohealth.gov.au/meaningful-life/purposeful-activity	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/meaningful-life/purposeful-activity.html	(from https://headtohealth.gov.au/meaningful-life/what-helps-us-thrive)
12:37:12	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.151.delayed	(from https://headtohealth.gov.au/meaningful-life/purposeful-activity)
12:37:12	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.152.delayed	(from https://headtohealth.gov.au/meaningful-life/purposeful-activity)
